device,date,hour,power,current,voltage,energy,isOn
bell,12/6/2025,21,10.47,0.03,218.74,0.00369,True
bell,12/6/2025,22,8.32,0.36,221.17,0.00752,True
bell,12/6/2025,23,8.4,0.26,221.75,0.00818,True
bell,12/5/2025,0,10.45,0.39,221.47,0.00373,True
bell,12/5/2025,1,6.63,0.17,221.76,0.00702,True
bell,12/5/2025,2,8.39,0.42,220.45,0.00764,True
bell,12/5/2025,3,14.81,0.07,218.61,0.00065,True
bell,12/5/2025,4,10.4,0.17,220.1,0.00027,True
bell,12/5/2025,5,13.59,0.14,218.98,0.00085,True
bell,12/5/2025,6,10.5,0.27,220.24,0.00172,True
bell,12/5/2025,7,8.73,0.15,220.69,0.002,True
bell,12/5/2025,8,11.3,0.4,218.05,0.00965,True
bell,12/5/2025,9,7.38,0.13,218.5,0.00093,True
bell,12/5/2025,10,6.34,0.04,218.18,0.00746,True
bell,12/5/2025,11,9.01,0.05,219.45,0.00583,True
bell,12/5/2025,12,13.22,0.02,218.47,0.00328,True
bell,12/5/2025,13,8.54,0.49,218.07,0.00644,True
bell,12/5/2025,14,7.47,0.44,218.49,0.00288,True
bell,12/5/2025,15,6.08,0.32,221.11,0.00584,True
bell,12/5/2025,16,8.06,0.27,220.09,0.0053,True
bell,12/5/2025,17,7.65,0.23,219.71,0.00795,True
bell,12/5/2025,18,6.32,0.08,219.17,0.00999,True
bell,12/5/2025,19,5.18,0.01,220.26,0.00018,True
bell,12/5/2025,20,8.16,0.31,219.45,0.00607,True
bell,12/5/2025,21,11.65,0.17,218.84,0.00641,True
bell,12/5/2025,22,13.35,0.04,219.48,0.00037,True
bell,12/5/2025,23,10.62,0.09,221.37,0.00258,True
bell,12/4/2025,0,13.01,0.02,218.14,0.00691,True
bell,12/4/2025,1,12.17,0.02,219.68,0.00191,True
bell,12/4/2025,2,12.13,0.5,219.8,0.00672,True
bell,12/4/2025,3,9.36,0.26,218.75,0.00158,True
bell,12/4/2025,4,11.24,0.15,218.52,0.00282,True
bell,12/4/2025,5,12.77,0.45,221.64,0.00828,True
bell,12/4/2025,6,9.94,0.47,218.32,0.00951,True
bell,12/4/2025,7,8.95,0.28,220.68,0.00073,True
bell,12/4/2025,8,12.78,0.03,220.96,0.00856,True
bell,12/4/2025,9,10.93,0.4,218.42,0.00688,True
bell,12/4/2025,10,9.99,0.3,220.65,0.00437,True
bell,12/4/2025,11,11.77,0.35,221.52,0.00672,True
bell,12/4/2025,12,12.68,0.23,218.67,0.00064,True
bell,12/4/2025,13,11.66,0.14,220.67,0.00129,True
bell,12/4/2025,14,6.17,0.39,218.53,0.00743,True
bell,12/4/2025,15,14.65,0.0,218.8,0.00082,True
bell,12/4/2025,16,14.36,0.36,221.57,0.00514,True
bell,12/4/2025,17,11.03,0.05,221.44,0.00782,True
bell,12/4/2025,18,8.74,0.5,221.26,0.00977,True
bell,12/4/2025,19,5.89,0.23,221.55,0.00219,True
bell,12/4/2025,20,6.16,0.32,221.16,0.0099,True
bell,12/4/2025,21,13.64,0.25,221.37,0.0096,True
bell,12/4/2025,22,9.8,0.2,220.93,0.00886,True
bell,12/4/2025,23,5.54,0.34,219.09,0.001,True
bell,12/3/2025,0,14.84,0.45,220.94,0.00751,True
bell,12/3/2025,1,9.75,0.12,221.59,0.00027,True
bell,12/3/2025,2,5.63,0.05,218.19,0.00455,True
bell,12/3/2025,3,11.91,0.35,221.43,0.00767,True
bell,12/3/2025,4,10.33,0.23,218.69,0.00045,True
bell,12/3/2025,5,10.09,0.11,218.91,0.00174,True
bell,12/3/2025,6,6.09,0.35,218.9,0.00677,True
bell,12/3/2025,7,11.8,0.2,221.97,0.00679,True
bell,12/3/2025,8,10.25,0.27,220.55,0.00756,True
bell,12/3/2025,9,10.81,0.39,218.42,0.00823,True
bell,12/3/2025,10,5.73,0.28,221.33,0.00461,True
bell,12/3/2025,11,8.84,0.23,218.61,0.00876,True
bell,12/3/2025,12,13.98,0.43,220.05,0.00025,True
bell,12/3/2025,13,7.97,0.26,220.64,0.00456,True
bell,12/3/2025,14,9.68,0.34,220.32,0.00578,True
bell,12/3/2025,15,7.72,0.49,221.54,0.00798,True
bell,12/3/2025,16,6.62,0.47,220.07,0.00892,True
bell,12/3/2025,17,11.07,0.29,220.91,0.00433,True
bell,12/3/2025,18,14.54,0.05,220.64,0.00243,True
bell,12/3/2025,19,6.06,0.11,219.65,0.00776,True
bell,12/3/2025,20,14.23,0.21,221.98,0.00377,True
bell,12/3/2025,21,5.04,0.33,221.81,0.00973,True
bell,12/3/2025,22,12.04,0.13,221.92,0.00634,True
bell,12/3/2025,23,7.13,0.08,221.35,0.00979,True
bell,12/2/2025,0,13.14,0.3,218.41,0.00504,True
bell,12/2/2025,1,5.71,0.35,220.03,0.00357,True
bell,12/2/2025,2,11.25,0.15,221.31,0.00274,True
bell,12/2/2025,3,6.3,0.2,219.64,0.00866,True
bell,12/2/2025,4,6.97,0.23,221.31,0.00474,True
bell,12/2/2025,5,8.16,0.14,218.47,0.00113,True
bell,12/2/2025,6,6.0,0.03,221.19,0.00454,True
bell,12/2/2025,7,6.01,0.05,218.12,0.00074,True
bell,12/2/2025,8,14.04,0.28,219.09,0.0033,True
bell,12/2/2025,9,5.42,0.13,219.45,0.0036,True
bell,12/2/2025,10,6.51,0.49,220.95,0.00123,True
bell,12/2/2025,11,13.43,0.43,220.67,0.00736,True
bell,12/2/2025,12,15.0,0.28,220.88,0.0057,True
bell,12/2/2025,13,7.61,0.47,219.76,0.00316,True
bell,12/2/2025,14,5.89,0.43,221.68,0.00374,True
bell,12/2/2025,15,7.73,0.04,221.35,0.00391,True
bell,12/2/2025,16,12.69,0.2,221.04,0.00446,True
bell,12/2/2025,17,12.41,0.35,221.38,0.00582,True
bell,12/2/2025,18,6.16,0.38,218.27,0.00281,True
bell,12/2/2025,19,10.63,0.08,218.12,0.00613,True
bell,12/2/2025,20,11.11,0.24,219.4,0.00148,True
bell,12/2/2025,21,9.27,0.45,220.95,0.00213,True
bell,12/2/2025,22,12.04,0.07,219.86,0.00748,True
bell,12/2/2025,23,12.23,0.16,220.06,0.0097,True
bell,12/1/2025,0,10.73,0.4,221.23,0.00642,True
bell,12/1/2025,1,5.83,0.44,221.11,0.00393,True
bell,12/1/2025,2,6.54,0.01,219.15,0.00596,True
bell,12/1/2025,3,5.78,0.46,219.81,0.00772,True
bell,12/1/2025,4,14.58,0.18,221.6,0.00731,True
bell,12/1/2025,5,14.82,0.5,218.88,0.00472,True
bell,12/1/2025,6,11.26,0.42,220.86,0.00954,True
bell,12/1/2025,7,14.21,0.15,220.3,0.00352,True
bell,12/1/2025,8,10.24,0.21,219.8,0.0086,True
bell,12/1/2025,9,8.23,0.32,218.31,0.00063,True
bell,12/1/2025,10,10.63,0.25,218.66,0.00324,True
bell,12/1/2025,11,13.45,0.4,218.79,0.00517,True
bell,12/1/2025,12,11.55,0.31,220.72,0.00937,True
bell,12/1/2025,13,14.74,0.35,219.61,0.00794,True
bell,12/1/2025,14,12.34,0.12,221.43,0.00701,True
bell,12/1/2025,15,12.13,0.23,219.41,0.00346,True
bell,12/1/2025,16,8.03,0.42,221.06,0.00782,True
bell,12/1/2025,17,6.05,0.12,219.12,0.00306,True
bell,12/1/2025,18,10.7,0.21,221.19,0.00562,True
bell,12/1/2025,19,7.49,0.2,220.45,0.00718,True
bell,12/1/2025,20,6.54,0.46,219.92,0.00499,True
bell,12/1/2025,21,14.62,0.06,221.73,0.00187,True
bell,12/1/2025,22,9.2,0.45,220.25,0.00406,True
bell,12/1/2025,23,7.48,0.44,219.79,0.00568,True
bell,11/30/2025,0,13.67,0.42,219.77,0.0051,True
bell,11/30/2025,1,11.41,0.04,221.55,0.00162,True
bell,11/30/2025,2,9.88,0.09,220.43,0.00324,True
bell,11/30/2025,3,12.45,0.22,219.71,0.00609,True
bell,11/30/2025,4,6.26,0.35,219.5,0.00598,True
bell,11/30/2025,5,7.22,0.34,219.48,0.0096,True
bell,11/30/2025,6,5.74,0.46,218.68,0.00826,True
bell,11/30/2025,7,12.31,0.3,219.82,0.00354,True
bell,11/30/2025,8,5.63,0.48,221.75,0.0053,True
bell,11/30/2025,9,7.63,0.42,220.91,0.00073,True
bell,11/30/2025,10,10.54,0.35,220.02,0.00183,True
bell,11/30/2025,11,12.12,0.48,219.97,0.00442,True
bell,11/30/2025,12,13.67,0.01,221.64,0.00742,True
bell,11/30/2025,13,10.49,0.22,221.07,0.00912,True
bell,11/30/2025,14,6.63,0.42,218.15,0.00787,True
bell,11/30/2025,15,10.89,0.07,218.7,0.00557,True
bell,11/30/2025,16,6.88,0.3,218.47,0.00784,True
bell,11/30/2025,17,9.89,0.17,218.04,0.00389,True
bell,11/30/2025,18,6.9,0.41,221.55,0.0023,True
bell,11/30/2025,19,12.89,0.44,221.87,0.00372,True
bell,11/30/2025,20,14.71,0.19,218.78,0.00562,True
bell,11/30/2025,21,5.19,0.47,220.81,0.00131,True
bell,11/30/2025,22,11.09,0.21,220.63,0.00288,True
bell,11/30/2025,23,7.53,0.23,218.98,0.00684,True
bell,11/29/2025,0,10.77,0.27,219.64,0.0083,True
bell,11/29/2025,1,9.4,0.48,218.48,0.00841,True
bell,11/29/2025,2,5.7,0.29,220.79,0.00339,True
bell,11/29/2025,3,14.26,0.43,221.63,0.00896,True
bell,11/29/2025,4,11.64,0.02,221.64,0.00379,True
bell,11/29/2025,5,5.57,0.12,219.42,0.00212,True
bell,11/29/2025,6,14.89,0.41,220.54,0.00934,True
bell,11/29/2025,7,5.11,0.37,218.42,0.00068,True
bell,11/29/2025,8,10.67,0.35,219.55,0.0094,True
bell,11/29/2025,9,14.78,0.03,219.43,0.00636,True
bell,11/29/2025,10,13.65,0.35,219.73,0.00533,True
bell,11/29/2025,11,7.76,0.06,220.94,0.00716,True
bell,11/29/2025,12,12.07,0.31,220.78,0.00518,True
bell,11/29/2025,13,9.74,0.49,221.69,0.00387,True
bell,11/29/2025,14,12.3,0.16,220.43,0.00449,True
bell,11/29/2025,15,5.52,0.33,218.69,0.00422,True
bell,11/29/2025,16,10.8,0.09,221.04,0.00108,True
bell,11/29/2025,17,5.29,0.43,220.88,0.00326,True
bell,11/29/2025,18,6.83,0.39,220.5,0.00777,True
bell,11/29/2025,19,14.69,0.43,220.33,0.00176,True
bell,11/29/2025,20,7.34,0.01,221.66,0.00733,True
bell,11/29/2025,21,11.03,0.24,218.72,0.00163,True
bell,11/29/2025,22,9.85,0.09,220.72,0.00526,True
bell,11/29/2025,23,12.43,0.2,218.54,0.00584,True
bell,11/28/2025,0,7.57,0.07,221.32,0.00345,True
bell,11/28/2025,1,7.95,0.02,221.69,0.00033,True
bell,11/28/2025,2,6.48,0.34,220.05,0.00125,True
bell,11/28/2025,3,11.03,0.37,219.97,0.00018,True
bell,11/28/2025,4,8.07,0.27,219.52,0.00923,True
bell,11/28/2025,5,7.57,0.46,219.89,0.00229,True
bell,11/28/2025,6,10.45,0.22,221.34,0.00722,True
bell,11/28/2025,7,6.32,0.09,218.8,0.00619,True
bell,11/28/2025,8,9.17,0.48,219.79,0.00347,True
bell,11/28/2025,9,14.54,0.0,219.83,0.0069,True
bell,11/28/2025,10,8.43,0.24,218.04,0.00102,True
bell,11/28/2025,11,8.84,0.03,218.87,0.00033,True
bell,11/28/2025,12,12.16,0.4,220.87,2e-05,True
bell,11/28/2025,13,14.62,0.03,221.1,0.00682,True
bell,11/28/2025,14,6.96,0.31,218.89,0.00921,True
bell,11/28/2025,15,9.11,0.3,218.22,0.00228,True
bell,11/28/2025,16,5.48,0.21,221.08,0.00234,True
bell,11/28/2025,17,13.48,0.07,219.45,0.00786,True
bell,11/28/2025,18,11.73,0.41,221.18,0.00332,True
bell,11/28/2025,19,11.67,0.21,218.23,0.0029,True
bell,11/28/2025,20,7.1,0.32,218.4,0.00031,True
bell,11/28/2025,21,9.48,0.32,219.85,0.00251,True
bell,11/28/2025,22,11.17,0.19,219.97,0.00827,True
bell,11/28/2025,23,5.85,0.43,219.35,0.00339,True
bell,11/27/2025,0,14.91,0.42,220.85,0.00173,True
bell,11/27/2025,1,11.16,0.33,220.39,0.00966,True
bell,11/27/2025,2,8.31,0.36,219.77,0.00186,True
bell,11/27/2025,3,12.59,0.5,221.92,0.00822,True
bell,11/27/2025,4,14.76,0.09,221.3,0.00789,True
bell,11/27/2025,5,12.37,0.43,219.17,0.00256,True
bell,11/27/2025,6,10.77,0.45,219.45,0.00133,True
bell,11/27/2025,7,8.94,0.22,219.89,0.00528,True
bell,11/27/2025,8,10.8,0.16,218.41,0.00188,True
bell,11/27/2025,9,14.83,0.14,219.5,0.00143,True
bell,11/27/2025,10,10.83,0.24,220.36,0.00814,True
bell,11/27/2025,11,13.79,0.09,221.94,0.00557,True
bell,11/27/2025,12,7.2,0.3,220.11,0.00469,True
bell,11/27/2025,13,9.85,0.36,218.43,0.00662,True
bell,11/27/2025,14,6.65,0.04,219.3,0.00835,True
bell,11/27/2025,15,7.68,0.33,219.16,0.00873,True
bell,11/27/2025,16,13.2,0.13,219.52,0.00652,True
bell,11/27/2025,17,11.3,0.19,219.69,0.00566,True
bell,11/27/2025,18,13.9,0.4,218.71,0.00898,True
bell,11/27/2025,19,8.32,0.05,219.45,0.00331,True
bell,11/27/2025,20,8.46,0.09,221.4,0.00336,True
bell,11/27/2025,21,12.76,0.34,219.32,0.00692,True
bell,11/27/2025,22,6.05,0.46,220.17,0.00843,True
bell,11/27/2025,23,11.54,0.47,218.37,0.00804,True
bell,11/26/2025,0,10.88,0.48,219.74,0.00907,True
bell,11/26/2025,1,12.93,0.46,218.2,0.00962,True
bell,11/26/2025,2,8.14,0.36,219.32,0.00591,True
bell,11/26/2025,3,14.37,0.12,219.3,0.00369,True
bell,11/26/2025,4,9.76,0.18,220.98,0.0072,True
bell,11/26/2025,5,7.33,0.29,218.65,0.0054,True
bell,11/26/2025,6,13.25,0.15,220.28,0.0003,True
bell,11/26/2025,7,12.83,0.22,219.84,0.00411,True
bell,11/26/2025,8,13.05,0.25,218.4,0.00528,True
bell,11/26/2025,9,8.16,0.27,219.45,0.00539,True
bell,11/26/2025,10,13.24,0.47,218.2,0.00757,True
bell,11/26/2025,11,8.14,0.0,218.46,0.00851,True
bell,11/26/2025,12,14.12,0.47,218.43,0.00612,True
bell,11/26/2025,13,11.53,0.46,218.25,0.00436,True
bell,11/26/2025,14,8.09,0.22,222.0,0.00029,True
bell,11/26/2025,15,6.43,0.48,220.87,0.00266,True
bell,11/26/2025,16,14.44,0.1,219.67,0.00397,True
bell,11/26/2025,17,9.1,0.17,220.84,0.0089,True
bell,11/26/2025,18,12.51,0.04,218.69,0.0097,True
bell,11/26/2025,19,14.17,0.21,219.9,0.00088,True
bell,11/26/2025,20,8.67,0.31,219.14,0.0003,True
bell,11/26/2025,21,11.48,0.08,220.12,0.00409,True
bell,11/26/2025,22,14.48,0.38,219.84,0.00366,True
bell,11/26/2025,23,10.14,0.39,221.6,0.00272,True
bell,11/25/2025,0,14.05,0.4,221.55,0.00439,True
bell,11/25/2025,1,13.29,0.07,221.92,0.0075,True
bell,11/25/2025,2,9.93,0.24,220.78,0.00574,True
bell,11/25/2025,3,11.19,0.18,220.04,0.00265,True
bell,11/25/2025,4,13.99,0.39,221.25,0.00548,True
bell,11/25/2025,5,14.16,0.09,220.76,0.00923,True
bell,11/25/2025,6,12.81,0.18,220.11,0.00235,True
bell,11/25/2025,7,11.57,0.37,219.9,0.00571,True
bell,11/25/2025,8,9.73,0.11,218.59,0.00406,True
bell,11/25/2025,9,10.66,0.03,221.73,0.00754,True
bell,11/25/2025,10,12.55,0.28,221.77,0.00872,True
bell,11/25/2025,11,8.36,0.42,218.62,0.00769,True
bell,11/25/2025,12,8.3,0.05,220.05,0.00172,True
bell,11/25/2025,13,10.35,0.44,218.65,0.00338,True
bell,11/25/2025,14,8.55,0.3,221.58,0.00394,True
bell,11/25/2025,15,9.48,0.32,221.46,0.00921,True
bell,11/25/2025,16,5.31,0.31,219.62,0.0004,True
bell,11/25/2025,17,7.28,0.24,221.28,0.00494,True
bell,11/25/2025,18,7.83,0.15,220.23,0.00078,True
bell,11/25/2025,19,5.94,0.05,219.45,0.00524,True
bell,11/25/2025,20,5.73,0.09,220.25,0.00462,True
bell,11/25/2025,21,10.61,0.43,219.69,0.0013,True
bell,11/25/2025,22,5.78,0.3,218.64,0.00029,True
bell,11/25/2025,23,9.93,0.32,218.35,0.00533,True
bell,11/24/2025,0,13.15,0.37,219.43,0.00647,True
bell,11/24/2025,1,5.21,0.07,220.4,0.00475,True
bell,11/24/2025,2,13.33,0.02,221.61,0.00605,True
bell,11/24/2025,3,9.56,0.06,219.11,0.00575,True
bell,11/24/2025,4,7.1,0.43,221.1,0.00874,True
bell,11/24/2025,5,10.67,0.15,220.74,0.00889,True
bell,11/24/2025,6,8.21,0.32,221.51,0.00524,True
bell,11/24/2025,7,14.23,0.18,221.73,0.00164,True
bell,11/24/2025,8,6.77,0.33,219.21,0.00238,True
bell,11/24/2025,9,8.95,0.23,220.47,0.00352,True
bell,11/24/2025,10,8.17,0.17,219.1,0.0039,True
bell,11/24/2025,11,9.4,0.48,219.38,0.00167,True
bell,11/24/2025,12,9.88,0.22,221.97,0.00882,True
bell,11/24/2025,13,11.05,0.09,218.1,0.00635,True
bell,11/24/2025,14,12.36,0.24,220.49,0.00255,True
bell,11/24/2025,15,8.49,0.24,218.05,0.00191,True
bell,11/24/2025,16,11.18,0.1,221.58,0.00231,True
bell,11/24/2025,17,13.62,0.11,221.51,0.005,True
bell,11/24/2025,18,10.77,0.22,221.93,0.00495,True
bell,11/24/2025,19,12.07,0.32,221.77,0.00245,True
bell,11/24/2025,20,6.76,0.38,219.25,0.00155,True
bell,11/24/2025,21,6.29,0.01,219.94,0.00064,True
bell,11/24/2025,22,14.93,0.41,218.93,0.00952,True
bell,11/24/2025,23,5.11,0.37,221.31,0.00151,True
bell,11/23/2025,0,6.65,0.23,221.84,0.00706,True
bell,11/23/2025,1,7.47,0.08,218.15,0.00933,True
bell,11/23/2025,2,7.84,0.22,221.21,0.00123,True
bell,11/23/2025,3,8.53,0.25,218.28,0.00104,True
bell,11/23/2025,4,13.84,0.04,219.46,0.00367,True
bell,11/23/2025,5,9.53,0.23,218.49,0.0023,True
bell,11/23/2025,6,8.76,0.05,220.57,0.00267,True
bell,11/23/2025,7,12.7,0.14,221.83,0.00704,True
bell,11/23/2025,8,8.72,0.27,219.91,0.00526,True
bell,11/23/2025,9,8.97,0.13,218.37,0.00342,True
bell,11/23/2025,10,11.83,0.28,221.91,0.00309,True
bell,11/23/2025,11,6.05,0.31,221.86,0.00216,True
bell,11/23/2025,12,14.35,0.26,218.86,0.00019,True
bell,11/23/2025,13,5.16,0.48,219.68,0.00519,True
bell,11/23/2025,14,11.18,0.3,219.31,6e-05,True
bell,11/23/2025,15,9.56,0.14,218.68,0.00132,True
bell,11/23/2025,16,10.65,0.12,218.38,0.00955,True
bell,11/23/2025,17,10.07,0.4,220.45,0.00488,True
bell,11/23/2025,18,13.08,0.32,220.23,0.00771,True
bell,11/23/2025,19,12.88,0.17,219.15,0.0065,True
bell,11/23/2025,20,8.52,0.45,220.08,0.00704,True
bell,11/23/2025,21,5.35,0.43,221.4,0.00239,True
bell,11/23/2025,22,10.65,0.15,218.82,0.00024,True
bell,11/23/2025,23,11.89,0.4,220.24,0.00071,True
bell,11/22/2025,0,12.65,0.14,218.21,0.00649,True
bell,11/22/2025,1,14.47,0.03,221.04,0.00989,True
bell,11/22/2025,2,5.7,0.4,221.03,0.00164,True
bell,11/22/2025,3,11.97,0.1,220.59,0.00819,True
bell,11/22/2025,4,7.15,0.34,218.47,0.00429,True
bell,11/22/2025,5,13.08,0.23,218.76,0.003,True
bell,11/22/2025,6,5.36,0.33,218.06,0.00703,True
bell,11/22/2025,7,5.26,0.06,220.05,0.00022,True
bell,11/22/2025,8,5.08,0.19,219.4,0.00025,True
bell,11/22/2025,9,6.91,0.48,219.85,0.00543,True
bell,11/22/2025,10,10.52,0.03,220.97,0.00935,True
bell,11/22/2025,11,8.35,0.25,220.87,0.00231,True
bell,11/22/2025,12,9.05,0.23,218.71,0.0081,True
bell,11/22/2025,13,11.24,0.14,221.52,0.00712,True
bell,11/22/2025,14,10.51,0.35,218.63,0.00491,True
bell,11/22/2025,15,14.13,0.29,221.77,0.001,True
bell,11/22/2025,16,13.73,0.09,219.02,0.00362,True
bell,11/22/2025,17,11.65,0.1,218.88,0.00562,True
bell,11/22/2025,18,11.0,0.03,221.54,0.00045,True
bell,11/22/2025,19,11.01,0.04,219.0,0.00407,True
bell,11/22/2025,20,12.62,0.1,220.05,0.00026,True
bell,11/22/2025,21,8.25,0.47,219.22,0.00691,True
bell,11/22/2025,22,6.83,0.1,218.19,0.00698,True
bell,11/22/2025,23,7.85,0.39,218.64,0.00266,True
bell,11/21/2025,0,14.36,0.32,218.52,0.00687,True
bell,11/21/2025,1,13.52,0.23,218.93,0.00056,True
bell,11/21/2025,2,11.34,0.35,220.97,0.00697,True
bell,11/21/2025,3,11.87,0.07,219.95,0.00479,True
bell,11/21/2025,4,5.15,0.41,219.54,0.0043,True
bell,11/21/2025,5,12.05,0.38,221.55,0.00483,True
bell,11/21/2025,6,9.12,0.49,221.51,0.00991,True
bell,11/21/2025,7,13.73,0.38,221.63,0.0019,True
bell,11/21/2025,8,14.97,0.18,218.24,0.00949,True
bell,11/21/2025,9,13.12,0.05,220.22,0.00359,True
bell,11/21/2025,10,5.17,0.35,220.55,0.00225,True
bell,11/21/2025,11,12.15,0.1,218.42,0.00966,True
bell,11/21/2025,12,6.65,0.16,221.02,0.00694,True
bell,11/21/2025,13,12.48,0.18,219.43,0.00873,True
bell,11/21/2025,14,12.23,0.2,219.66,0.00107,True
bell,11/21/2025,15,13.5,0.06,218.45,0.00956,True
bell,11/21/2025,16,10.71,0.4,218.33,0.00285,True
bell,11/21/2025,17,9.95,0.37,221.18,0.00928,True
bell,11/21/2025,18,7.63,0.06,220.15,0.00229,True
bell,11/21/2025,19,6.41,0.02,220.85,0.0076,True
bell,11/21/2025,20,13.95,0.32,219.66,0.00805,True
bell,11/21/2025,21,14.14,0.08,220.51,0.00027,True
bell,11/21/2025,22,12.61,0.47,219.83,0.00616,True
bell,11/21/2025,23,14.77,0.29,220.33,0.00724,True
bell,11/20/2025,0,14.82,0.25,221.24,0.0069,True
bell,11/20/2025,1,14.94,0.28,218.67,0.00397,True
bell,11/20/2025,2,13.52,0.18,218.75,0.0091,True
bell,11/20/2025,3,10.98,0.37,221.35,0.00594,True
bell,11/20/2025,4,5.21,0.13,220.68,0.00135,True
bell,11/20/2025,5,6.66,0.4,219.13,0.00819,True
bell,11/20/2025,6,8.47,0.05,221.29,0.00014,True
bell,11/20/2025,7,6.32,0.13,218.23,0.00395,True
bell,11/20/2025,8,7.33,0.33,220.3,0.00684,True
bell,11/20/2025,9,11.0,0.41,221.98,0.00592,True
bell,11/20/2025,10,5.51,0.3,218.98,0.0008,True
bell,11/20/2025,11,12.83,0.28,218.88,0.00643,True
bell,11/20/2025,12,14.28,0.07,220.55,0.00157,True
bell,11/20/2025,13,8.32,0.5,219.54,0.00036,True
bell,11/20/2025,14,5.44,0.39,221.85,0.00288,True
bell,11/20/2025,15,11.31,0.19,220.98,0.00806,True
bell,11/20/2025,16,9.65,0.14,220.96,0.00585,True
bell,11/20/2025,17,11.59,0.06,221.82,0.0008,True
bell,11/20/2025,18,11.67,0.44,218.47,0.00538,True
bell,11/20/2025,19,12.31,0.02,220.32,0.00256,True
bell,11/20/2025,20,7.85,0.24,218.33,0.00552,True
bell,11/20/2025,21,5.29,0.29,220.17,0.00114,True
bell,11/20/2025,22,13.6,0.07,221.65,0.00911,True
bell,11/20/2025,23,5.72,0.05,221.85,0.00645,True
bell,11/19/2025,0,10.25,0.49,220.88,0.00489,True
bell,11/19/2025,1,10.78,0.26,220.83,0.00935,True
bell,11/19/2025,2,10.07,0.3,221.8,0.00072,True
bell,11/19/2025,3,5.33,0.01,219.1,0.00608,True
bell,11/19/2025,4,12.07,0.32,218.78,0.00707,True
bell,11/19/2025,5,5.08,0.21,220.89,0.00767,True
bell,11/19/2025,6,5.45,0.16,220.9,0.00832,True
bell,11/19/2025,7,11.71,0.01,219.46,0.00874,True
bell,11/19/2025,8,7.85,0.29,220.35,0.00685,True
bell,11/19/2025,9,14.42,0.18,218.61,0.00088,True
bell,11/19/2025,10,7.31,0.17,221.95,0.00627,True
bell,11/19/2025,11,5.22,0.44,221.83,0.00116,True
bell,11/19/2025,12,7.37,0.14,219.82,0.00761,True
bell,11/19/2025,13,6.41,0.45,218.72,0.00185,True
bell,11/19/2025,14,6.1,0.4,218.78,0.0011,True
bell,11/19/2025,15,12.36,0.27,219.23,0.00114,True
bell,11/19/2025,16,6.73,0.46,218.22,0.00441,True
bell,11/19/2025,17,7.61,0.18,220.64,0.00106,True
bell,11/19/2025,18,14.67,0.03,218.82,0.00222,True
bell,11/19/2025,19,9.44,0.04,218.29,0.00455,True
bell,11/19/2025,20,12.52,0.31,219.78,0.00956,True
bell,11/19/2025,21,8.28,0.14,219.25,0.00686,True
bell,11/19/2025,22,6.65,0.12,220.26,0.00997,True
bell,11/19/2025,23,13.21,0.12,219.92,0.00819,True
bell,11/18/2025,0,14.5,0.35,220.33,0.00844,True
bell,11/18/2025,1,6.64,0.1,218.65,0.00621,True
bell,11/18/2025,2,5.32,0.31,221.09,0.00526,True
bell,11/18/2025,3,5.72,0.47,218.82,0.00336,True
bell,11/18/2025,4,5.39,0.02,218.48,0.0007,True
bell,11/18/2025,5,10.15,0.4,219.67,0.00625,True
bell,11/18/2025,6,6.25,0.15,221.56,0.0018,True
bell,11/18/2025,7,10.58,0.3,220.36,0.00421,True
bell,11/18/2025,8,9.51,0.03,218.75,0.00638,True
bell,11/18/2025,9,14.64,0.04,221.45,0.0069,True
bell,11/18/2025,10,11.2,0.42,219.6,0.00541,True
bell,11/18/2025,11,6.18,0.14,220.85,0.00226,True
bell,11/18/2025,12,7.97,0.2,219.33,0.00566,True
bell,11/18/2025,13,10.97,0.22,219.38,0.00788,True
bell,11/18/2025,14,12.43,0.04,221.97,0.00108,True
bell,11/18/2025,15,9.49,0.4,219.87,0.00645,True
bell,11/18/2025,16,12.84,0.26,218.52,0.00522,True
bell,11/18/2025,17,7.37,0.33,221.66,0.00823,True
bell,11/18/2025,18,8.67,0.07,221.9,0.00051,True
bell,11/18/2025,19,11.31,0.26,219.12,0.00195,True
bell,11/18/2025,20,12.98,0.2,220.72,0.00931,True
bell,11/18/2025,21,13.46,0.15,218.77,0.00074,True
bell,11/18/2025,22,9.15,0.45,219.82,0.00603,True
bell,11/18/2025,23,14.82,0.18,221.43,0.00331,True
bell,11/17/2025,0,11.68,0.22,221.31,0.00318,True
bell,11/17/2025,1,6.34,0.25,219.02,0.00013,True
bell,11/17/2025,2,5.3,0.47,220.16,0.00889,True
bell,11/17/2025,3,7.64,0.01,220.13,0.00928,True
bell,11/17/2025,4,10.95,0.12,218.13,0.00095,True
bell,11/17/2025,5,6.49,0.28,220.55,0.00167,True
bell,11/17/2025,6,5.73,0.15,220.29,0.00381,True
bell,11/17/2025,7,8.9,0.46,219.55,0.00387,True
bell,11/17/2025,8,14.11,0.09,221.11,0.00267,True
bell,11/17/2025,9,13.39,0.08,219.38,0.00966,True
bell,11/17/2025,10,6.22,0.02,218.95,0.00817,True
bell,11/17/2025,11,11.51,0.21,220.32,0.00695,True
bell,11/17/2025,12,8.55,0.39,219.17,0.00469,True
bell,11/17/2025,13,8.86,0.08,221.11,0.0001,True
bell,11/17/2025,14,9.49,0.18,221.37,0.00603,True
bell,11/17/2025,15,10.35,0.45,219.43,0.00423,True
